Date,price,Predictions
2024-05-02 00:00:00,58297.574075325494,67693.31048252455
2024-05-03 00:00:00,59135.1733607733,66602.3209499872
2024-05-04 00:00:00,62839.34073569376,63050.34325292855
2024-05-05 00:00:00,63820.451902924986,60775.412614992
2024-05-06 00:00:00,64010.00865210892,62658.98491132265
2024-05-07 00:00:00,63172.48129551341,66490.42341479164
2024-05-08 00:00:00,62363.057191718624,67282.86895115292
2024-05-09 00:00:00,61215.50400879193,61294.835598628684
2024-05-10 00:00:00,63148.599943097026,57413.54923047728
2024-05-11 00:00:00,60888.21674957157,58216.212492714614
2024-05-12 00:00:00,60776.972079172134,61708.293274599986
2024-05-13 00:00:00,61507.054004121346,61838.056106102056
2024-05-14 00:00:00,62878.783300729294,64596.33034867255
2024-05-15 00:00:00,61569.1130057734,65341.57250732269
2024-05-16 00:00:00,66220.51831432826,63871.72948292255
2024-05-17 00:00:00,65260.879803346186,59810.98108163801
2024-05-18 00:00:00,67053.12326509564,67679.6106105609
2024-05-19 00:00:00,66912.61861403697,74146.51052274932
2024-05-20 00:00:00,66252.71259591613,71177.76084740847
2024-05-21 00:00:00,71430.29700215145,66944.12017629891
2024-05-22 00:00:00,70189.8358177002,59016.988877761636
2024-05-23 00:00:00,69181.20085677762,60817.478540716766
2024-05-24 00:00:00,67906.46534276106,69107.61642162298
2024-05-25 00:00:00,68539.91646552991,68486.69659857616
2024-05-26 00:00:00,69268.44558973772,67384.09419460385
2024-05-27 00:00:00,68508.83110875699,70237.30980780053
2024-05-28 00:00:00,69367.23871755725,66501.26152301664
2024-05-29 00:00:00,68316.63588049631,71940.3594173047
2024-05-30 00:00:00,67577.26558995963,71607.09116301712
2024-05-31 00:00:00,68372.49288434093,68273.06493486925
2024-06-01 00:00:00,67474.95483698409,69892.95757947223
2024-06-02 00:00:00,67704.32641811523,63004.38349882013
2024-06-03 00:00:00,67740.01690222476,61917.842422204194
2024-06-04 00:00:00,68808.29368590549,62779.50204459216
2024-06-05 00:00:00,70600.01116676089,67833.64554410208
2024-06-06 00:00:00,71184.59943059199,72341.08639005103
2024-06-07 00:00:00,70759.58819301432,65698.38098401194
2024-06-08 00:00:00,69325.36238847222,66467.34919387792
2024-06-09 00:00:00,69315.1041233966,65426.893663183095
2024-06-10 00:00:00,69654.16073760358,65454.51068387776
2024-06-11 00:00:00,69493.17760915738,70111.67809378332
2024-06-12 00:00:00,67329.15232724321,68213.42818003586
2024-06-13 00:00:00,68224.51967501991,64752.87540065781
2024-06-14 00:00:00,66700.31696564378,60902.176455323395
2024-06-15 00:00:00,66011.07873713733,61159.72089727771
2024-06-16 00:00:00,66190.4874891135,67357.01750692277
2024-06-17 00:00:00,66615.53782131766,65926.53302536978
2024-06-18 00:00:00,66460.38897909952,66568.23708655845
2024-06-19 00:00:00,65109.314812190474,67392.65947348595
2024-06-20 00:00:00,64907.07460760319,66886.8591713824
2024-06-21 00:00:00,64844.67441797763,65217.081496334176
2024-06-22 00:00:00,64071.624284709695,64531.50468156577
2024-06-23 00:00:00,64239.90348813148,62711.62306712287
2024-06-24 00:00:00,63221.35738437477,62147.921365420036
2024-06-25 00:00:00,60363.23497529626,60312.238583960636
2024-06-26 00:00:00,61770.413870095355,61868.53203163054
2024-06-27 00:00:00,60749.89619402014,61855.88423664573
2024-06-28 00:00:00,61562.64532550036,61415.19835103717
2024-06-29 00:00:00,60317.09697945116,63300.07144906721
2024-06-30 00:00:00,60864.44316193428,62202.83235056314
2024-07-01 00:00:00,62734.39383945474,60181.749590630774
2024-07-02 00:00:00,62819.82226921849,64062.372692860736
2024-07-03 00:00:00,62042.5650371006,66311.37592285941
2024-07-04 00:00:00,60244.68076433092,65452.90112045632
2024-07-05 00:00:00,57189.17412408636,60179.91131482263
2024-07-06 00:00:00,56739.86285107204,57647.25612392723
2024-07-07 00:00:00,58230.4841542266,60111.13750014035
2024-07-08 00:00:00,55880.3753776708,54454.136738323665
2024-07-09 00:00:00,56665.140733520275,60366.59494156598
2024-07-09 03:59:27,57122.642556947336,59111.13547284403
