Date,price,Predictions
2023-03-26,1775.6767578125,1834.7412536614975
2023-03-27,1715.4608154296875,1815.7485185089438
2023-03-28,1772.78564453125,1802.9988681570496
2023-03-29,1793.0018310546875,1770.3583937198928
2023-03-30,1792.7371826171875,1807.8504364375594
2023-03-31,1822.0220947265625,1820.0352235118837
2023-04-01,1813.860595703125,1828.3323309766524
2023-04-02,1795.7081298828125,1840.8795097571153
2023-04-03,1810.297119140625,1873.5067397073449
2023-04-04,1871.005126953125,1889.9434297817256
2023-04-05,1909.114013671875,1926.5552777139148
2023-04-06,1872.922607421875,1966.4999457926838
2023-04-07,1865.6361083984375,1961.0285637037355
2023-04-08,1849.4981689453125,1945.4052823850072
2023-04-09,1859.3878173828125,1948.6606081931825
2023-04-10,1911.20751953125,1964.6748836738604
2023-04-11,1892.189697265625,1976.4636042295394
2023-04-12,1920.68212890625,2001.4917393558287
2023-04-13,2012.6346435546875,1966.3597514895703
2023-04-14,2101.635498046875,1980.9012118441724
2023-04-15,2092.466796875,2043.6065307075164
2023-04-16,2120.005859375,2123.8619219399175
2023-04-17,2076.242919921875,2167.535899380303
2023-04-18,2104.537353515625,2162.9866999183673
2023-04-19,1936.4034423828125,2180.306684551762
2023-04-20,1943.09765625,2178.333115100796
2023-04-21,1849.9998779296875,2123.289027430913
2023-04-22,1874.2286376953125,2051.0754350429374
2023-04-23,1862.06201171875,2014.1185259566525
2023-04-24,1842.7574462890625,1986.4033098708883
2023-04-25,1866.753662109375,1953.8830221076569
2023-04-26,1866.564208984375,1892.8436906212114
2023-04-27,1908.786376953125,1901.449366451627
2023-04-28,1892.5128173828125,1910.8822591198107
2023-04-29,1908.9169921875,1933.4604459621426
2023-04-30,1876.92431640625,1936.5388028811615
2023-05-01,1831.954833984375,1932.4090591381898
2023-05-02,1870.789306640625,1941.6027056488995
2023-05-03,1904.65185546875,1965.1697202492721
2023-05-04,1877.7041015625,1998.9121641785403
2023-05-05,1995.0609130859375,2025.4644015930494
2023-05-06,1900.2218017578125,2043.6090668858642
2023-05-07,1873.076416015625,2041.2168871087174
2023-05-08,1849.042724609375,2025.4422804819048
2023-05-09,1848.6031494140625,1968.0837891708736
2023-05-10,1842.4014892578125,1965.3500707095588
2023-05-11,1796.4906005859375,1934.5411397358919
2023-05-12,1808.019775390625,1910.283580130937
2023-05-13,1796.1148681640625,1869.5562192342832
2023-05-14,1800.5009765625,1865.7511063198276
2023-05-15,1817.5499267578125,1865.9816167518816
2023-05-16,1824.1214599609375,1877.1365745182093
2023-05-17,1821.859619140625,1876.2146736887905
2023-05-18,1801.728515625,1879.8125244727134
2023-05-19,1812.5894775390625,1873.9574749592646
2023-05-20,1820.47802734375,1861.1163812880532
2023-05-21,1804.5313720703125,1865.751810813813
2023-05-22,1817.5347900390625,1884.9002391371612
2023-05-23,1854.380615234375,1889.5118567662114
2023-05-24,1800.0999755859375,1888.7401540545002
2023-05-25,1805.9537353515625,1903.4174408495057
2023-05-26,1828.689697265625,1893.594681209749
2023-05-27,1831.1182861328125,1900.1042056357228
2023-05-28,1910.9141845703125,1901.571807506306
2023-05-29,1893.078125,1907.0616473376742
2023-05-30,1901.026611328125,1923.3520844606662
2023-05-31,1874.1304931640625,1928.1440525500032
2023-06-01,1862.201416015625,1927.097738082746
2023-06-02,1907.256591796875,1928.5597040014452
2023-06-03,1892.4124755859375,1953.6816777266024
2023-06-04,1890.5135498046875,1990.1712255029097
2023-06-05,1811.828369140625,1987.7397349613723
2023-06-06,1884.494873046875,1949.8633203252195
2023-06-07,1832.39599609375,1933.0577572000336
2023-06-08,1846.3018798828125,1939.0081951991185
2023-06-09,1840.2252197265625,1939.9861737497827
2023-06-10,1752.384765625,1895.9183841715057
2023-06-11,1753.415283203125,1852.0919542326594
2023-06-12,1742.5286865234375,1812.7579415405175
2023-06-13,1739.03759765625,1793.1487741506558
2023-06-14,1650.519287109375,1798.0999578807146
2023-06-15,1665.519775390625,1760.6844232098726
2023-06-16,1716.6688232421875,1713.3174882975227
2023-06-17,1727.2041015625,1727.8957232381676
2023-06-18,1720.5775146484375,1753.5366272330405
2023-06-19,1737.659423828125,1763.1664964195686
2023-06-20,1792.1199951171875,1757.6783473737655
2023-06-21,1891.0072021484375,1774.0062635767858
2023-06-22,1872.9429931640625,1850.7694781230882
2023-06-23,1892.862060546875,1901.3194577607017
2023-06-24,1876.0596923828125,1917.4426480115371
2023-06-25,1900.506103515625,1926.5551368151177
2023-06-26,1859.432861328125,1968.2432866091897
2023-06-27,1889.703369140625,1991.84101714733
2023-06-28,1827.97119140625,1987.097518244195
2023-06-29,1852.227294921875,1947.1934290189906
2023-06-30,1933.18896484375,1921.3685111951065
2023-07-01,1924.56591796875,1929.429049579546
2023-07-02,1937.4383544921875,1966.336503188049
2023-07-03,1955.38916015625,1955.1492795971856
2023-07-04,1936.633544921875,1949.9922427245651
2023-07-05,1910.5880126953125,1976.3283413843244
2023-07-06,1848.636474609375,1984.8048130178001
2023-07-07,1870.6025390625,1962.4627725594062
2023-07-08,1865.53955078125,1950.537098372947
2023-07-09,1863.009765625,1952.4975642357824
2023-07-10,1880.556396484375,1956.0911880557924
2023-07-11,1878.3360595703125,1956.6118091110732
2023-07-12,1872.11376953125,1950.5008873820925
2023-07-13,2006.511474609375,1949.5439027521961
2023-07-14,1939.3470458984375,1979.0252852595963
2023-07-15,1931.466552734375,2013.5302734787642
2023-07-16,1923.681884765625,2009.6518931898172
2023-07-17,1911.6461181640625,1989.5566249499639
2023-07-18,1897.5992431640625,1979.7217480136567
