Date,price,Predictions
2024-05-03 00:00:00,59135.1733607733,70167.8126901953
2024-05-04 00:00:00,62839.34073569376,68960.4714487313
2024-05-05 00:00:00,63820.451902924986,69590.98289749559
2024-05-06 00:00:00,64010.00865210892,71263.75670480965
2024-05-07 00:00:00,63172.48129551341,72004.13586633747
2024-05-08 00:00:00,62363.057191718624,69840.96553616445
2024-05-09 00:00:00,61215.50400879193,68778.57648758459
2024-05-10 00:00:00,63148.599943097026,65751.81677426079
2024-05-11 00:00:00,60888.21674957157,67999.4277176054
2024-05-12 00:00:00,60776.972079172134,68165.73021178847
2024-05-13 00:00:00,61507.054004121346,69221.02059966596
2024-05-14 00:00:00,62878.783300729294,67129.76030277791
2024-05-15 00:00:00,61569.1130057734,69500.56717322132
2024-05-16 00:00:00,66220.51831432826,70601.53142472386
2024-05-17 00:00:00,65260.879803346186,73581.41939329726
2024-05-18 00:00:00,67053.12326509564,74088.88071910926
2024-05-19 00:00:00,66912.61861403697,74000.6034556507
2024-05-20 00:00:00,66252.71259591613,72884.77575791714
2024-05-21 00:00:00,71430.29700215145,70441.9530747099
2024-05-22 00:00:00,70189.8358177002,72392.44375648569
2024-05-23 00:00:00,69181.20085677762,71092.35678330789
2024-05-24 00:00:00,67906.46534276106,71858.34887324186
2024-05-25 00:00:00,68539.91646552991,74716.05582593248
2024-05-26 00:00:00,69268.44558973772,69252.71441865365
2024-05-27 00:00:00,68508.83110875699,74364.05030936404
2024-05-28 00:00:00,69367.23871755725,75731.51023385557
2024-05-29 00:00:00,68316.63588049631,75234.48391068699
2024-05-30 00:00:00,67577.26558995963,76671.94697893933
2024-05-31 00:00:00,68372.49288434093,74523.56004566197
2024-06-01 00:00:00,67474.95483698409,73980.45389438195
2024-06-02 00:00:00,67704.32641811523,73697.8054090819
2024-06-03 00:00:00,67740.01690222476,73877.18453397485
2024-06-04 00:00:00,68808.29368590549,72461.12322730846
2024-06-05 00:00:00,70600.01116676089,70141.64513425138
2024-06-06 00:00:00,71184.59943059199,74253.86239925912
2024-06-07 00:00:00,70759.58819301432,76531.63764750531
2024-06-08 00:00:00,69325.36238847222,74141.40451871612
2024-06-09 00:00:00,69315.1041233966,76901.39124528207
2024-06-10 00:00:00,69654.16073760358,74327.98808379029
2024-06-11 00:00:00,69493.17760915738,74100.05903700947
2024-06-12 00:00:00,67329.15232724321,73662.16630142355
2024-06-13 00:00:00,68224.51967501991,73847.61202237385
2024-06-14 00:00:00,66700.31696564378,71528.32261703581
2024-06-15 00:00:00,66011.07873713733,72352.61349434097
2024-06-16 00:00:00,66190.4874891135,70362.9386629129
2024-06-17 00:00:00,66615.53782131766,71774.25418755517
2024-06-18 00:00:00,66460.38897909952,72009.98232672263
2024-06-19 00:00:00,65109.314812190474,73912.57205800782
2024-06-20 00:00:00,64907.07460760319,73324.71261045925
2024-06-21 00:00:00,64844.67441797763,71423.94686045803
2024-06-22 00:00:00,64071.624284709695,71963.47080398128
2024-06-23 00:00:00,64239.90348813148,69826.470888657
2024-06-24 00:00:00,63221.35738437477,72155.40052109468
2024-06-25 00:00:00,60363.23497529626,70147.39439187218
2024-06-26 00:00:00,61770.413870095355,67716.23032257725
2024-06-27 00:00:00,60749.89619402014,67551.10855609055
2024-06-28 00:00:00,61562.64532550036,67205.32973425016
2024-06-29 00:00:00,60317.09697945116,67315.77494579015
2024-06-30 00:00:00,60864.44316193428,70807.43260976012
2024-07-01 00:00:00,62734.39383945474,67275.12703686295
2024-07-02 00:00:00,62819.82226921849,69127.7230993192
2024-07-03 00:00:00,62042.5650371006,66645.77344455637
2024-07-04 00:00:00,60244.68076433092,69962.29459840676
2024-07-05 00:00:00,57189.17412408636,70648.36600371143
2024-07-06 00:00:00,56739.86285107204,61947.12618441697
2024-07-07 00:00:00,58230.4841542266,63744.12512457001
2024-07-08 00:00:00,55880.3753776708,62572.99477173113
2024-07-09 00:00:00,56665.140733520275,62397.65242046353
2024-07-09 03:59:27,57122.642556947336,65092.636227823
