Date,price,Predictions
2024-06-25 02:00:00+00:00,3348.32861328125,3426.17598939022
2024-06-25 03:00:00+00:00,3371.764892578125,3401.786661959348
2024-06-25 04:00:00+00:00,3390.524658203125,3408.2797175727756
2024-06-25 05:00:00+00:00,3375.1435546875,3427.9586448885384
2024-06-25 06:00:00+00:00,3368.40576171875,3433.978278388793
2024-06-25 07:00:00+00:00,3358.320068359375,3432.1854750714992
2024-06-25 08:00:00+00:00,3351.250732421875,3414.0084908590215
2024-06-25 09:00:00+00:00,3380.054443359375,3402.9118178619756
2024-06-25 10:00:00+00:00,3377.223388671875,3419.049518777436
2024-06-25 11:00:00+00:00,3376.388671875,3420.655509972683
2024-06-25 12:00:00+00:00,3363.731201171875,3421.06715559047
2024-06-25 13:00:00+00:00,3363.46875,3418.287641615141
2024-06-25 14:00:00+00:00,3402.985107421875,3412.3402289564256
2024-06-25 15:00:00+00:00,3420.20849609375,3427.5971453112725
2024-06-25 16:00:00+00:00,3382.210205078125,3438.830649127165
2024-06-25 17:00:00+00:00,3388.330322265625,3423.7561299341614
2024-06-25 18:00:00+00:00,3417.393310546875,3420.5494850328687
2024-06-25 19:00:00+00:00,3419.184814453125,3423.452156629399
2024-06-25 20:00:00+00:00,3411.2490234375,3414.159719719726
2024-06-25 21:00:00+00:00,3400.9306640625,3398.3210170419334
2024-06-25 22:00:00+00:00,3400.58154296875,3384.873212999162
2024-06-25 23:00:00+00:00,3395.130859375,3386.8708507014235
2024-06-26 00:00:00+00:00,3388.321044921875,3385.7107375392734
2024-06-26 01:00:00+00:00,3415.70068359375,3389.087424303332
2024-06-26 02:00:00+00:00,3405.469482421875,3407.295445027092
2024-06-26 03:00:00+00:00,3393.683349609375,3408.3218244320306
2024-06-26 04:00:00+00:00,3388.625732421875,3410.2742252659373
2024-06-26 05:00:00+00:00,3389.54248046875,3410.595660726729
2024-06-26 06:00:00+00:00,3388.69287109375,3415.0468631409312
2024-06-26 07:00:00+00:00,3400.400146484375,3418.834174151387
2024-06-26 08:00:00+00:00,3385.93994140625,3417.9003771208663
2024-06-26 09:00:00+00:00,3378.702392578125,3411.1575467812945
2024-06-26 10:00:00+00:00,3372.49560546875,3427.580869263955
2024-06-26 11:00:00+00:00,3379.67822265625,3466.1140488664096
2024-06-26 12:00:00+00:00,3372.61328125,3519.0025045182556
2024-06-26 13:00:00+00:00,3389.376220703125,3546.7428855860344
2024-06-26 14:00:00+00:00,3379.070556640625,3548.3903905861807
2024-06-26 15:00:00+00:00,3359.62744140625,3489.8979666425003
2024-06-26 16:00:00+00:00,3351.60546875,3374.479375308554
2024-06-26 17:00:00+00:00,3360.057861328125,3246.847883837734
2024-06-26 18:00:00+00:00,3363.957763671875,3127.757165828196
2024-06-26 19:00:00+00:00,3405.8271484375,3014.108215744207
2024-06-26 20:00:00+00:00,3388.46142578125,2939.8210822243145
2024-06-26 21:00:00+00:00,3386.8955078125,2884.651064097414
2024-06-26 22:00:00+00:00,3378.25634765625,2854.656450476139
2024-06-26 23:00:00+00:00,3369.343505859375,2843.192676832912
2024-06-27 00:00:00+00:00,3370.156982421875,2843.047765648469
2024-06-27 01:00:00+00:00,3378.82275390625,2852.226542043498
2024-06-27 02:00:00+00:00,3383.521728515625,2869.421889507428
2024-06-27 03:00:00+00:00,3380.184814453125,2896.9669909548593
2024-06-27 04:00:00+00:00,3382.130859375,2931.194711251026
2024-06-27 05:00:00+00:00,3366.738037109375,2976.736837861443
2024-06-27 06:00:00+00:00,3371.297119140625,3025.1104942563034
2024-06-27 07:00:00+00:00,3372.471923828125,3081.433525366818
2024-06-27 08:00:00+00:00,3373.68505859375,3128.5874089787176
2024-06-27 09:00:00+00:00,3397.67431640625,3162.2311189981046
2024-06-27 10:00:00+00:00,3393.3505859375,3186.674908587309
2024-06-27 11:00:00+00:00,3403.8544921875,3201.466145483071
2024-06-27 12:00:00+00:00,3429.197998046875,3222.3608012805635
2024-06-27 13:00:00+00:00,3453.77685546875,3256.628173849902
2024-06-27 14:00:00+00:00,3443.95654296875,3292.9931796753663
2024-06-27 15:00:00+00:00,3445.527587890625,3304.1894858041705
2024-06-27 16:00:00+00:00,3448.083251953125,3308.6902741520025
2024-06-27 17:00:00+00:00,3458.89306640625,3310.86375247073
2024-06-27 18:00:00+00:00,3448.07080078125,3330.312113431981
2024-06-27 19:00:00+00:00,3447.107421875,3360.8582676040605
2024-06-27 20:00:00+00:00,3442.21875,3413.5845228896214
2024-06-27 21:00:00+00:00,3442.4873046875,3464.4954058449075
2024-06-27 22:00:00+00:00,3447.00048828125,3509.4810168374242
2024-06-27 23:00:00+00:00,3444.7041015625,3548.8740593607217
2024-06-28 00:00:00+00:00,3435.72265625,3572.879647675989
2024-06-28 01:00:00+00:00,3482.847412109375,3585.2734293913527
2024-06-28 02:00:00+00:00,3449.26904296875,3603.12851687854
2024-06-28 03:00:00+00:00,3456.964599609375,3571.0848675108427
2024-06-28 04:00:00+00:00,3452.6669921875,3538.4757078675175
2024-06-28 05:00:00+00:00,3445.349365234375,3512.314498759122
2024-06-28 06:00:00+00:00,3450.381103515625,3499.7426689471904
2024-06-28 07:00:00+00:00,3429.190673828125,3503.2093352359952
2024-06-28 08:00:00+00:00,3433.90478515625,3503.2123005077738
2024-06-28 09:00:00+00:00,3437.00439453125,3516.1360092374234
2024-06-28 10:00:00+00:00,3443.2392578125,3516.76464685447
2024-06-28 11:00:00+00:00,3447.9111328125,3503.418683423559
2024-06-28 12:00:00+00:00,3437.111083984375,3476.1018090606813
