Date,Actual Price,Predicted Price
2023-07-21,29908.744140625,31107.473
2023-07-22,29771.802734375,30995.855
2023-07-23,30084.5390625,30889.979
2023-07-24,29176.916015625,30813.39
2023-07-25,29227.390625,30725.271
2023-07-26,29354.97265625,30620.807
2023-07-27,29210.689453125,30512.965
2023-07-28,29319.24609375,30405.502
2023-07-29,29356.91796875,30311.363
2023-07-30,29275.30859375,30239.44
2023-07-31,29230.111328125,30188.014
2023-08-01,29675.732421875,30152.488
2023-08-02,29151.958984375,30152.49
2023-08-03,29178.6796875,30160.412
2023-08-04,29074.091796875,30165.635
2023-08-05,29042.126953125,30158.512
2023-08-06,29041.85546875,30136.719
2023-08-07,29180.578125,30103.605
2023-08-08,29765.4921875,30071.752
2023-08-09,29561.494140625,30077.473
2023-08-10,29429.591796875,30115.5
2023-08-11,29397.71484375,30168.602
2023-08-12,29415.96484375,30222.266
2023-08-13,29282.9140625,30268.607
2023-08-14,29408.443359375,30296.646
2023-08-15,29170.34765625,30311.207
2023-08-16,28701.779296875,30303.762
2023-08-17,26664.55078125,30252.283
2023-08-18,26049.556640625,30056.451
2023-08-19,26096.205078125,29690.35
2023-08-20,26189.583984375,29201.54
2023-08-21,26124.140625,28663.846
2023-08-22,26031.65625,28140.416
2023-08-23,26431.640625,27674.871
2023-08-24,26162.373046875,27314.928
2023-08-25,26047.66796875,27061.418
2023-08-26,26008.462890625,26899.49
2023-08-27,26089.693359375,26809.86
2023-08-28,26106.150390625,26777.918
2023-08-29,27727.392578125,26788.041
2023-08-30,27297.265625,26904.988
2023-08-31,25931.47265625,27104.348
2023-09-01,25800.724609375,27282.15
2023-09-02,25868.798828125,27386.879
2023-09-03,25969.56640625,27410.836
2023-09-04,25812.416015625,27371.658
2023-09-05,25779.982421875,27283.967
2023-09-06,25753.236328125,27166.826
2023-09-07,26240.1953125,27038.324
2023-09-08,25905.654296875,26938.084
2023-09-09,25895.677734375,26863.75
2023-09-10,25832.2265625,26812.33
2023-09-11,25162.654296875,26776.734
2023-09-12,25833.34375,26719.445
2023-09-13,26228.32421875,26666.088
2023-09-14,26539.673828125,26647.174
2023-09-15,26608.693359375,26684.072
2023-09-16,26568.28125,26775.336
2023-09-17,26534.1875,26902.537
2023-09-18,26754.28125,27042.64
2023-09-19,27211.1171875,27187.56
2023-09-20,27132.0078125,27348.363
2023-09-21,26567.6328125,27513.896
2023-09-22,26579.568359375,27642.49
2023-09-23,26579.390625,27720.01
2023-09-24,26256.826171875,27747.406
2023-09-25,26298.48046875,27718.254
2023-09-26,26217.25,27645.926
2023-09-27,26352.716796875,27544.283
2023-09-28,27021.546875,27436.904
2023-09-29,26911.720703125,27372.69
2023-09-30,26967.916015625,27359.258
2023-10-01,27983.75,27392.854
2023-10-02,27530.78515625,27510.996
2023-10-03,27429.978515625,27681.35
2023-10-04,27799.39453125,27867.244
2023-10-05,27415.912109375,28059.879
2023-10-06,27946.59765625,28224.766
2023-10-07,27968.83984375,28373.316
2023-10-08,27935.08984375,28506.57
2023-10-09,27583.677734375,28620.129
2023-10-10,27391.01953125,28693.016
2023-10-11,26873.3203125,28712.525
2023-10-12,26756.798828125,28657.924
2023-10-13,26862.375,28534.277
2023-10-14,26861.70703125,28369.738
2023-10-15,27159.65234375,28192.242
2023-10-16,28519.466796875,28039.508
2023-10-17,28415.748046875,27996.756
2023-10-18,28328.341796875,28070.764
2023-10-19,28719.806640625,28232.379
2023-10-20,29682.94921875,28463.12
2023-10-21,29918.412109375,28777.977
2023-10-22,29993.896484375,29160.48
2023-10-23,33086.234375,29574.38
2023-10-24,33901.52734375,30139.959
2023-10-25,34502.8203125,30884.318
2023-10-26,34156.6484375,31774.766
2023-10-27,33909.80078125,32699.322
2023-10-28,34089.57421875,33542.26
2023-10-29,34538.48046875,34239.38
2023-10-30,34502.36328125,34783.594
2023-10-31,34667.78125,35172.902
2023-11-01,35437.25390625,35428.953
2023-11-02,34938.2421875,35617.992
2023-11-03,34732.32421875,35739.78
2023-11-04,35082.1953125,35792.234
2023-11-05,35049.35546875,35806.402
2023-11-06,35037.37109375,35798.668
2023-11-07,35443.5625,35780.133
2023-11-08,35655.27734375,35781.3
2023-11-09,36693.125,35820.527
2023-11-10,37313.96875,35952.773
2023-11-11,37138.05078125,36204.734
2023-11-12,37054.51953125,36535.887
2023-11-13,36502.35546875,36890.86
2023-11-14,35537.640625,37191.535
2023-11-15,37880.58203125,37349.523
2023-11-16,36154.76953125,37490.867
2023-11-17,36596.68359375,37553.6
2023-11-18,36585.703125,37560.477
2023-11-19,37386.546875,37529.496
2023-11-20,37476.95703125,37523.676
2023-11-21,35813.8125,37564.81
2023-11-22,37432.33984375,37553.574
2023-11-23,37289.62109375,37561.734
2023-11-24,37720.28125,37597.82
