Date,price,Predictions
2024-06-22 14:00:00+00:00,3500.1201171875,3462.209247198596
2024-06-22 15:00:00+00:00,3502.7548828125,3462.5824760731193
2024-06-22 16:00:00+00:00,3502.410400390625,3463.863209901727
2024-06-22 17:00:00+00:00,3498.89208984375,3465.5403676196584
2024-06-22 18:00:00+00:00,3493.450439453125,3466.9904514142836
2024-06-22 19:00:00+00:00,3490.336181640625,3467.681821003178
2024-06-22 20:00:00+00:00,3494.897216796875,3467.6558584013837
2024-06-22 21:00:00+00:00,3505.8671875,3467.685642909026
2024-06-22 22:00:00+00:00,3500.201171875,3468.835245830094
2024-06-22 23:00:00+00:00,3495.242919921875,3470.246188037243
2024-06-23 00:00:00+00:00,3506.345947265625,3470.9953474783542
2024-06-23 01:00:00+00:00,3507.301025390625,3472.119053692557
2024-06-23 02:00:00+00:00,3509.619384765625,3473.488877464377
2024-06-23 03:00:00+00:00,3517.341552734375,3475.168539189588
2024-06-23 04:00:00+00:00,3512.751220703125,3477.231643503226
2024-06-23 05:00:00+00:00,3507.4384765625,3478.965866229162
2024-06-23 06:00:00+00:00,3506.4609375,3479.9130399301503
2024-06-23 07:00:00+00:00,3510.6552734375,3480.2909473445907
2024-06-23 08:00:00+00:00,3502.852294921875,3480.749180676765
2024-06-23 09:00:00+00:00,3499.852783203125,3480.699891270313
2024-06-23 10:00:00+00:00,3492.7001953125,3480.164494976969
2024-06-23 11:00:00+00:00,3495.396728515625,3478.641465496592
2024-06-23 12:00:00+00:00,3497.924072265625,3476.6043896796764
2024-06-23 13:00:00+00:00,3494.275634765625,3474.8100048841006
2024-06-23 14:00:00+00:00,3482.228271484375,3473.1143306912854
2024-06-23 15:00:00+00:00,3471.626708984375,3470.3390998863033
2024-06-23 16:00:00+00:00,3462.33251953125,3466.3243854778993
2024-06-23 17:00:00+00:00,3471.048583984375,3461.1124261151854
2024-06-23 18:00:00+00:00,3475.499267578125,3456.1547552812117
2024-06-23 19:00:00+00:00,3476.434814453125,3452.2517327764654
2024-06-23 20:00:00+00:00,3433.34423828125,3449.5043755262013
2024-06-23 21:00:00+00:00,3430.3720703125,3444.197395676718
2024-06-23 22:00:00+00:00,3421.9697265625,3437.5039206385263
2024-06-23 23:00:00+00:00,3418.294921875,3430.0023760932236
2024-06-24 00:00:00+00:00,3420.300537109375,3422.33576475225
2024-06-24 01:00:00+00:00,3421.61328125,3415.4508649470226
2024-06-24 02:00:00+00:00,3404.17138671875,3409.5379812307947
2024-06-24 03:00:00+00:00,3401.7763671875,3403.1844581282785
2024-06-24 04:00:00+00:00,3407.09033203125,3396.9718842776347
2024-06-24 05:00:00+00:00,3366.728759765625,3391.997871501415
2024-06-24 06:00:00+00:00,3372.2763671875,3385.0752797971363
2024-06-24 07:00:00+00:00,3368.9482421875,3378.119608838795
2024-06-24 08:00:00+00:00,3376.028564453125,3371.0608123174898
2024-06-24 09:00:00+00:00,3309.75927734375,3364.908927695913
2024-06-24 10:00:00+00:00,3319.38623046875,3354.469325977523
2024-06-24 11:00:00+00:00,3318.611328125,3344.052392114507
2024-06-24 12:00:00+00:00,3314.4091796875,3334.1717770738323
2024-06-24 13:00:00+00:00,3323.119873046875,3325.061078376719
2024-06-24 14:00:00+00:00,3311.5859375,3317.723941677803
2024-06-24 15:00:00+00:00,3269.86572265625,3310.9100766054034
2024-06-24 16:00:00+00:00,3262.0361328125,3301.5272977488785
2024-06-24 17:00:00+00:00,3290.40087890625,3291.056857203992
2024-06-24 18:00:00+00:00,3297.580810546875,3282.877385635191
2024-06-24 19:00:00+00:00,3287.686279296875,3277.02644315167
2024-06-24 20:00:00+00:00,3307.98388671875,3273.1239478063508
2024-06-24 21:00:00+00:00,3342.569580078125,3271.964658330806
2024-06-24 22:00:00+00:00,3332.58203125,3275.2630289724475
2024-06-24 23:00:00+00:00,3351.709228515625,3279.9122456465266
2024-06-25 00:00:00+00:00,3346.4892578125,3288.1635426872963
2024-06-25 01:00:00+00:00,3344.594482421875,3296.8808486617927
2024-06-25 02:00:00+00:00,3348.32861328125,3304.8807565506722
2024-06-25 03:00:00+00:00,3371.764892578125,3312.065478280172
2024-06-25 04:00:00+00:00,3390.524658203125,3319.7401946973405
2024-06-25 05:00:00+00:00,3375.1435546875,3328.859855104718
2024-06-25 06:00:00+00:00,3368.40576171875,3337.8106268105767
2024-06-25 07:00:00+00:00,3358.320068359375,3345.2916780331434
2024-06-25 08:00:00+00:00,3351.250732421875,3349.4290229033213
2024-06-25 09:00:00+00:00,3380.054443359375,3350.423838637551
2024-06-25 10:00:00+00:00,3377.223388671875,3352.0932866488583
2024-06-25 11:00:00+00:00,3376.388671875,3353.1088592855376
2024-06-25 12:00:00+00:00,3363.731201171875,3352.7703570382873
2024-06-25 13:00:00+00:00,3363.46875,3351.0968235414184
2024-06-25 14:00:00+00:00,3402.985107421875,3348.3547378854273
2024-06-25 15:00:00+00:00,3420.20849609375,3348.780221438181
2024-06-25 16:00:00+00:00,3382.210205078125,3352.5849946046656
2024-06-25 17:00:00+00:00,3388.330322265625,3354.9397498714534
2024-06-25 18:00:00+00:00,3417.393310546875,3356.3240046325955
2024-06-25 19:00:00+00:00,3419.184814453125,3359.1242096154456
2024-06-25 20:00:00+00:00,3411.2490234375,3363.2879783519165
2024-06-25 21:00:00+00:00,3400.9306640625,3367.552368644072
2024-06-25 22:00:00+00:00,3400.58154296875,3371.0076351102616
2024-06-25 23:00:00+00:00,3395.130859375,3373.8470475755166
2024-06-26 00:00:00+00:00,3388.321044921875,3374.841467940176
