Date,Actual Price,Predicted Price
2023-05-28,28085.646484375,26550.8
2023-05-29,27745.884765625,26591.016
2023-05-30,27702.349609375,26707.533
2023-05-31,27219.658203125,26871.594
2023-06-01,26819.97265625,27025.148
2023-06-02,27249.58984375,27117.246
2023-06-03,27075.12890625,27160.834
2023-06-04,27119.06640625,27158.49
2023-06-05,25760.09765625,27124.287
2023-06-06,27238.783203125,26996.416
2023-06-07,26345.998046875,26862.586
2023-06-08,26508.216796875,26713.086
2023-06-09,26480.375,26566.398
2023-06-10,25851.240234375,26434.973
2023-06-11,25940.16796875,26292.596
2023-06-12,25902.5,26144.818
2023-06-13,25918.728515625,26000.521
2023-06-14,25124.67578125,25871.229
2023-06-15,25576.39453125,25721.613
2023-06-16,26327.462890625,25576.193
2023-06-17,26510.67578125,25492.025
2023-06-18,26336.212890625,25492.537
2023-06-19,26851.029296875,25559.457
2023-06-20,28327.48828125,25696.707
2023-06-21,30027.296875,25965.354
2023-06-22,29912.28125,26442.111
2023-06-23,30695.46875,27079.299
2023-06-24,30548.6953125,27834.486
2023-06-25,30480.26171875,28612.863
2023-06-26,30271.130859375,29323.924
2023-06-27,30688.1640625,29893.78
2023-06-28,30086.24609375,30317.04
2023-06-29,30445.3515625,30562.963
2023-06-30,30477.251953125,30667.18
2023-07-01,30590.078125,30669.135
2023-07-02,30620.76953125,30612.535
2023-07-03,31156.439453125,30531.236
2023-07-04,30777.58203125,30479.006
2023-07-05,30514.166015625,30449.234
2023-07-06,29909.337890625,30421.137
2023-07-07,30342.265625,30352.475
2023-07-08,30292.541015625,30265.893
2023-07-09,30171.234375,30174.803
2023-07-10,30414.470703125,30083.826
2023-07-11,30620.951171875,30014.434
2023-07-12,30391.646484375,29985.79
2023-07-13,31476.048828125,29984.508
2023-07-14,30334.068359375,30063.627
2023-07-15,30295.806640625,30152.627
2023-07-16,30249.1328125,30217.56
2023-07-17,30145.888671875,30243.893
2023-07-18,29856.5625,30227.123
2023-07-19,29913.923828125,30159.477
2023-07-20,29792.015625,30057.047
2023-07-21,29908.744140625,29932.303
2023-07-22,29771.802734375,29809.105
2023-07-23,30084.5390625,29695.143
2023-07-24,29176.916015625,29616.23
2023-07-25,29227.390625,29526.01
2023-07-26,29354.97265625,29418.91
2023-07-27,29210.689453125,29309.404
2023-07-28,29319.24609375,29201.31
2023-07-29,29356.91796875,29108.617
2023-07-30,29275.30859375,29040.656
2023-07-31,29230.111328125,28994.896
2023-08-01,29675.732421875,28965.768
2023-08-02,29151.958984375,28974.926
2023-08-03,29178.6796875,28991.047
2023-08-04,29074.091796875,29002.307
2023-08-05,29042.126953125,28998.365
2023-08-06,29041.85546875,28977.176
2023-08-07,29180.578125,28943.008
2023-08-08,29765.4921875,28910.305
2023-08-09,29561.494140625,28919.656
2023-08-10,29429.591796875,28964.51
2023-08-11,29397.71484375,29025.041
2023-08-12,29415.96484375,29084.982
2023-08-13,29282.9140625,29135.729
2023-08-14,29408.443359375,29165.328
2023-08-15,29170.34765625,29179.594
2023-08-16,28701.779296875,29169.326
2023-08-17,26664.55078125,29110.434
2023-08-18,26049.556640625,28892.027
2023-08-19,26096.205078125,28488.117
2023-08-20,26189.583984375,27954.957
2023-08-21,26124.140625,27376.44
2023-08-22,26031.65625,26822.64
2023-08-23,26431.640625,26340.523
2023-08-24,26162.373046875,25981.04
2023-08-25,26047.66796875,25741.955
2023-08-26,26008.462890625,25603.742
2023-08-27,26089.693359375,25542.617
2023-08-28,26106.150390625,25540.76
2023-08-29,27727.392578125,25579.77
2023-08-30,27297.265625,25732.014
2023-08-31,25931.47265625,25968.393
2023-09-01,25800.724609375,26171.498
2023-09-02,25868.798828125,26286.02
2023-09-03,25969.56640625,26306.967
2023-09-04,25812.416015625,26257.168
2023-09-05,25779.982421875,26154.96
2023-09-06,25753.236328125,26022.938
2023-09-07,26240.1953125,25881.947
2023-09-08,25905.654296875,25776.352
2023-09-09,25895.677734375,25702.387
2023-09-10,25832.2265625,25655.596
2023-09-11,25162.654296875,25627.113
2023-09-12,25833.34375,25574.11
2023-09-13,26228.32421875,25525.55
2023-09-14,26539.673828125,25515.201
2023-09-15,26608.693359375,25565.799
2023-09-16,26568.28125,25674.271
2023-09-17,26534.1875,25818.941
2023-09-18,26754.28125,25973.791
2023-09-19,27211.1171875,26130.262
2023-09-20,27132.0078125,26301.4
2023-09-21,26567.6328125,26474.93
2023-09-22,26579.568359375,26604.645
2023-09-23,26579.390625,26676.254
2023-09-24,26256.826171875,26692.525
2023-09-25,26298.48046875,26647.578
2023-09-26,26217.25,26557.55
2023-09-27,26352.716796875,26438.607
2023-09-28,27021.546875,26317.268
2023-09-29,26911.720703125,26247.762
2023-09-30,26967.916015625,26236.95
2023-10-01,27983.75,26278.9
2023-10-02,27530.78515625,26414.355
2023-10-03,27429.978515625,26605.018
2023-10-04,27799.39453125,26808.732
2023-10-05,27415.912109375,27015.799
2023-10-06,27946.59765625,27188.008
2023-10-07,27968.83984375,27339.314
2023-10-08,27935.08984375,27471.773
2023-10-09,27583.677734375,27581.234
2023-10-10,27391.01953125,27645.135
2023-10-11,26873.3203125,27650.588
2023-10-12,26756.798828125,27575.85
2023-10-13,26862.375,27428.16
2023-10-14,26861.70703125,27240.084
2023-10-15,27159.65234375,27042.992
2023-10-16,28519.466796875,26878.389
2023-10-17,28415.748046875,26840.129
2023-10-18,28328.341796875,26932.547
2023-10-19,28719.806640625,27119.898
2023-10-20,29682.94921875,27379.637
2023-10-21,29918.412109375,27727.42
2023-10-22,29993.896484375,28143.45
2023-10-23,33086.234375,28586.344
2023-10-24,33901.52734375,29190.838
2023-10-25,34502.8203125,29984.95
2023-10-26,34156.6484375,30929.395
2023-10-27,33909.80078125,31898.023
2023-10-28,34089.57421875,32763.562
2023-10-29,34538.48046875,33458.754
2023-10-30,34502.36328125,33980.746
2023-10-31,34667.78125,34331.918
2023-11-01,35437.25390625,34540.34
2023-11-02,34938.2421875,34682.527
2023-11-03,34732.32421875,34759.867
2023-11-04,35082.1953125,34770.85
2023-11-05,35049.35546875,34750.05
2023-11-06,35037.37109375,34714.867
2023-11-07,35443.5625,34676.074
2023-11-08,35655.27734375,34665.516
2023-11-09,36693.125,34701.285
2023-11-10,37313.96875,34841.78
2023-11-11,37138.05078125,35113.785
2023-11-12,37054.51953125,35469.527
2023-11-13,36502.35546875,35845.754
2023-11-14,35537.640625,36155.582
2023-11-15,37880.58203125,36302.547
2023-11-16,36154.76953125,36428.715
2023-11-17,36596.68359375,36467.75
2023-11-18,36585.703125,36446.668
2023-11-19,37386.546875,36387.453
2023-11-20,37476.95703125,36360.996
2023-11-21,35813.8125,36391.473
2023-11-22,37432.33984375,36368.434
2023-11-23,37289.62109375,36370.66
2023-11-24,37720.28125,36406.914
2023-11-25,37796.79296875,36499.195
2023-11-26,37479.12109375,36641.195
2023-11-27,37254.16796875,36790.344
2023-11-28,37831.0859375,36906.383
2023-11-29,37858.4921875,37011.586
2023-11-30,37712.74609375,37110.008
2023-12-01,38688.75,37189.586
2023-12-02,39476.33203125,37307.96
2023-12-03,39978.390625,37518.156
2023-12-04,41980.09765625,37837.016
2023-12-05,44080.6484375,38356.285
2023-12-06,43746.4453125,39166.84
2023-12-07,43292.6640625,40157.277
2023-12-08,44166.6015625,41149.918
2023-12-09,43725.984375,42071.816
2023-12-10,43779.69921875,42814.54
2023-12-11,41243.83203125,43334.625
2023-12-12,41450.22265625,43457.69
2023-12-13,42890.7421875,43230.797
2023-12-14,43023.97265625,42860.957
2023-12-15,41929.7578125,42482.61
2023-12-16,42240.1171875,42098.613
2023-12-17,41364.6640625,41761.35
