Date,Actual Price,Predicted Price
2023-05-28,28085.646484375,26961.205
2023-05-29,27745.884765625,26996.98
2023-05-30,27702.349609375,27099.508
2023-05-31,27219.658203125,27245.406
2023-06-01,26819.97265625,27385.22
2023-06-02,27249.58984375,27474.316
2023-06-03,27075.12890625,27522.29
2023-06-04,27119.06640625,27530.156
2023-06-05,25760.09765625,27509.064
2023-06-06,27238.783203125,27404.56
2023-06-07,26345.998046875,27290.79
2023-06-08,26508.216796875,27159.22
2023-06-09,26480.375,27025.986
2023-06-10,25851.240234375,26902.354
2023-06-11,25940.16796875,26766.408
2023-06-12,25902.5,26623.328
2023-06-13,25918.728515625,26481.305
2023-06-14,25124.67578125,26351.05
2023-06-15,25576.39453125,26202.709
2023-06-16,26327.462890625,26057.605
2023-06-17,26510.67578125,25965.67
2023-06-18,26336.212890625,25948.807
2023-06-19,26851.029296875,25993.059
2023-06-20,28327.48828125,26103.059
2023-06-21,30027.296875,26332.67
2023-06-22,29912.28125,26750.229
2023-06-23,30695.46875,27318.344
2023-06-24,30548.6953125,28002.75
2023-06-25,30480.26171875,28722.854
2023-06-26,30271.130859375,29399.28
2023-06-27,30688.1640625,29964.59
2023-06-28,30086.24609375,30408.504
2023-06-29,30445.3515625,30699.057
2023-06-30,30477.251953125,30861.246
2023-07-01,30590.078125,30924.824
2023-07-02,30620.76953125,30924.898
2023-07-03,31156.439453125,30889.805
2023-07-04,30777.58203125,30866.523
2023-07-05,30514.166015625,30851.559
2023-07-06,29909.337890625,30829.484
2023-07-07,30342.265625,30766.0
2023-07-08,30292.541015625,30681.973
2023-07-09,30171.234375,30590.52
2023-07-10,30414.470703125,30497.195
2023-07-11,30620.951171875,30421.826
2023-07-12,30391.646484375,30382.246
2023-07-13,31476.048828125,30368.24
2023-07-14,30334.068359375,30426.342
2023-07-15,30295.806640625,30497.32
2023-07-16,30249.1328125,30551.914
2023-07-17,30145.888671875,30576.504
2023-07-18,29856.5625,30565.783
2023-07-19,29913.923828125,30511.516
2023-07-20,29792.015625,30426.004
2023-07-21,29908.744140625,30318.838
2023-07-22,29771.802734375,30209.95
2023-07-23,30084.5390625,30105.969
2023-07-24,29176.916015625,30029.588
2023-07-25,29227.390625,29941.75
2023-07-26,29354.97265625,29837.848
2023-07-27,29210.689453125,29730.451
2023-07-28,29319.24609375,29623.27
2023-07-29,29356.91796875,29528.867
2023-07-30,29275.30859375,29455.986
2023-07-31,29230.111328125,29403.186
2023-08-01,29675.732421875,29366.219
2023-08-02,29151.958984375,29364.15
2023-08-03,29178.6796875,29370.605
2023-08-04,29074.091796875,29375.336
2023-08-05,29042.126953125,29368.984
2023-08-06,29041.85546875,29349.111
2023-08-07,29180.578125,29318.688
2023-08-08,29765.4921875,29289.617
2023-08-09,29561.494140625,29296.766
2023-08-10,29429.591796875,29335.154
2023-08-11,29397.71484375,29388.28
2023-08-12,29415.96484375,29442.252
2023-08-13,29282.9140625,29489.457
2023-08-14,29408.443359375,29519.225
2023-08-15,29170.34765625,29536.023
2023-08-16,28701.779296875,29531.451
2023-08-17,26664.55078125,29484.035
2023-08-18,26049.556640625,29296.408
2023-08-19,26096.205078125,28942.336
2023-08-20,26189.583984375,28466.754
2023-08-21,26124.140625,27940.496
2023-08-22,26031.65625,27424.615
2023-08-23,26431.640625,26961.775
2023-08-24,26162.373046875,26599.172
2023-08-25,26047.66796875,26338.723
2023-08-26,26008.462890625,26167.266
2023-08-27,26089.693359375,26067.281
2023-08-28,26106.150390625,26025.588
2023-08-29,27727.392578125,26027.713
2023-08-30,27297.265625,26136.947
2023-08-31,25931.47265625,26329.83
2023-09-01,25800.724609375,26505.502
2023-09-02,25868.798828125,26613.52
2023-09-03,25969.56640625,26645.576
2023-09-04,25812.416015625,26617.68
2023-09-05,25779.982421875,26542.879
2023-09-06,25753.236328125,26438.705
2023-09-07,26240.1953125,26322.037
2023-09-08,25905.654296875,26231.045
2023-09-09,25895.677734375,26163.387
2023-09-10,25832.2265625,26116.33
2023-09-11,25162.654296875,26083.34
2023-09-12,25833.34375,26028.232
2023-09-13,26228.32421875,25976.281
2023-09-14,26539.673828125,25957.46
2023-09-15,26608.693359375,25992.828
2023-09-16,26568.28125,26081.303
2023-09-17,26534.1875,26205.309
2023-09-18,26754.28125,26342.756
2023-09-19,27211.1171875,26485.926
2023-09-20,27132.0078125,26645.535
2023-09-21,26567.6328125,26810.668
2023-09-22,26579.568359375,26940.693
2023-09-23,26579.390625,27021.512
2023-09-24,26256.826171875,27053.592
2023-09-25,26298.48046875,27030.162
2023-09-26,26217.25,26963.71
2023-09-27,26352.716796875,26867.33
2023-09-28,27021.546875,26763.727
2023-09-29,26911.720703125,26700.457
2023-09-30,26967.916015625,26685.213
2023-10-01,27983.75,26714.814
2023-10-02,27530.78515625,26826.225
2023-10-03,27429.978515625,26988.77
2023-10-04,27799.39453125,27167.432
2023-10-05,27415.912109375,27354.012
2023-10-06,27946.59765625,27515.209
2023-10-07,27968.83984375,27661.854
2023-10-08,27935.08984375,27794.646
2023-10-09,27583.677734375,27908.941
2023-10-10,27391.01953125,27984.03
2023-10-11,26873.3203125,28007.14
2023-10-12,26756.798828125,27957.662
2023-10-13,26862.375,27839.955
2023-10-14,26861.70703125,27680.852
2023-10-15,27159.65234375,27507.217
2023-10-16,28519.466796875,27355.67
2023-10-17,28415.748046875,27309.184
2023-10-18,28328.341796875,27375.057
2023-10-19,28719.806640625,27525.977
2023-10-20,29682.94921875,27744.955
2023-10-21,29918.412109375,28047.158
2023-10-22,29993.896484375,28417.26
2023-10-23,33086.234375,28820.621
2023-10-24,33901.52734375,29372.498
2023-10-25,34502.8203125,30099.031
2023-10-26,34156.6484375,30969.174
2023-10-27,33909.80078125,31876.469
2023-10-28,34089.57421875,32710.217
2023-10-29,34538.48046875,33407.723
2023-10-30,34502.36328125,33959.996
2023-10-31,34667.78125,34362.9
2023-11-01,35437.25390625,34634.926
2023-11-02,34938.2421875,34837.492
2023-11-03,34732.32421875,34969.984
2023-11-04,35082.1953125,35030.23
2023-11-05,35049.35546875,35047.832
2023-11-06,35037.37109375,35039.004
2023-11-07,35443.5625,35015.2
2023-11-08,35655.27734375,35006.418
2023-11-09,36693.125,35031.387
2023-11-10,37313.96875,35143.54
2023-11-11,37138.05078125,35369.84
2023-11-12,37054.51953125,35673.76
2023-11-13,36502.35546875,36004.043
2023-11-14,35537.640625,36287.18
2023-11-15,37880.58203125,36438.77
2023-11-16,36154.76953125,36575.695
2023-11-17,36596.68359375,36639.215
2023-11-18,36585.703125,36649.367
2023-11-19,37386.546875,36622.37
2023-11-20,37476.95703125,36617.3
2023-11-21,35813.8125,36655.16
2023-11-22,37432.33984375,36642.88
2023-11-23,37289.62109375,36647.664
2023-11-24,37720.28125,36678.258
2023-11-25,37796.79296875,36755.31
2023-11-26,37479.12109375,36875.59
2023-11-27,37254.16796875,37004.625
2023-11-28,37831.0859375,37108.75
2023-11-29,37858.4921875,37206.46
2023-11-30,37712.74609375,37300.79
2023-12-01,38688.75,37380.945
2023-12-02,39476.33203125,37495.246
2023-12-03,39978.390625,37689.074
2023-12-04,41980.09765625,37978.164
2023-12-05,44080.6484375,38442.223
2023-12-06,43746.4453125,39161.566
2023-12-07,43292.6640625,40047.83
2023-12-08,44166.6015625,40954.926
2023-12-09,43725.984375,41820.46
2023-12-10,43779.69921875,42549.695
2023-12-11,41243.83203125,43099.34
2023-12-12,41450.22265625,43313.207
2023-12-13,42890.7421875,43218.51
2023-12-14,43023.97265625,42980.492
2023-12-15,41929.7578125,42708.4
2023-12-16,42240.1171875,42404.11
2023-12-17,41364.6640625,42113.94
2023-12-18,42623.5390625,41816.145
2023-12-19,42270.52734375,41594.785
2023-12-20,43652.25,41451.816
2023-12-21,43869.15234375,41459.145
2023-12-22,43997.90234375,41618.29
2023-12-23,43739.54296875,41895.074
2023-12-24,43016.1171875,42219.613
2023-12-25,43613.140625,42495.36
2023-12-26,42520.40234375,42717.89
2023-12-27,43442.85546875,42819.34
2023-12-28,42627.85546875,42853.523
2023-12-29,42099.40234375,42803.254
2023-12-30,42156.90234375,42657.566
2023-12-31,42265.1875,42446.934
