Date,Actual Price,Predicted Price
2023-05-28,28085.646484375,27173.121
2023-05-29,27745.884765625,27201.945
2023-05-30,27702.349609375,27310.05
2023-05-31,27219.658203125,27469.713
2023-06-01,26819.97265625,27621.842
2023-06-02,27249.58984375,27712.818
2023-06-03,27075.12890625,27752.748
2023-06-04,27119.06640625,27743.94
2023-06-05,25760.09765625,27701.2
2023-06-06,27238.783203125,27564.5
2023-06-07,26345.998046875,27420.428
2023-06-08,26508.216796875,27262.08
2023-06-09,26480.375,27109.07
2023-06-10,25851.240234375,26974.62
2023-06-11,25940.16796875,26833.105
2023-06-12,25902.5,26688.87
2023-06-13,25918.728515625,26549.887
2023-06-14,25124.67578125,26427.16
2023-06-15,25576.39453125,26285.555
2023-06-16,26327.462890625,26147.838
2023-06-17,26510.67578125,26070.383
2023-06-18,26336.212890625,26078.11
2023-06-19,26851.029296875,26154.05
2023-06-20,28327.48828125,26301.367
2023-06-21,30027.296875,26579.898
2023-06-22,29912.28125,27067.361
2023-06-23,30695.46875,27718.504
2023-06-24,30548.6953125,28489.244
2023-06-25,30480.26171875,29280.898
2023-06-26,30271.130859375,29997.365
2023-06-27,30688.1640625,30560.053
2023-06-28,30086.24609375,30961.848
2023-06-29,30445.3515625,31173.953
2023-06-30,30477.251953125,31235.94
2023-07-01,30590.078125,31192.992
2023-07-02,30620.76953125,31094.65
2023-07-03,31156.439453125,30979.557
2023-07-04,30777.58203125,30904.7
2023-07-05,30514.166015625,30865.115
2023-07-06,29909.337890625,30838.934
2023-07-07,30342.265625,30780.938
2023-07-08,30292.541015625,30710.266
2023-07-09,30171.234375,30638.406
2023-07-10,30414.470703125,30568.762
2023-07-11,30620.951171875,30521.828
2023-07-12,30391.646484375,30516.28
2023-07-13,31476.048828125,30538.15
2023-07-14,30334.068359375,30639.715
2023-07-15,30295.806640625,30749.97
2023-07-16,30249.1328125,30832.479
2023-07-17,30145.888671875,30870.6
2023-07-18,29856.5625,30859.146
2023-07-19,29913.923828125,30790.863
2023-07-20,29792.015625,30683.104
2023-07-21,29908.744140625,30550.287
2023-07-22,29771.802734375,30418.312
2023-07-23,30084.5390625,30296.713
2023-07-24,29176.916015625,30212.492
2023-07-25,29227.390625,30119.863
2023-07-26,29354.97265625,30012.016
2023-07-27,29210.689453125,29902.49
2023-07-28,29319.24609375,29795.006
2023-07-29,29356.91796875,29703.586
2023-07-30,29275.30859375,29637.822
2023-07-31,29230.111328125,29595.271
2023-08-01,29675.732421875,29569.992
2023-08-02,29151.958984375,29583.127
2023-08-03,29178.6796875,29603.27
2023-08-04,29074.091796875,29617.57
2023-08-05,29042.126953125,29614.822
2023-08-06,29041.85546875,29592.57
2023-08-07,29180.578125,29555.227
2023-08-08,29765.4921875,29517.902
2023-08-09,29561.494140625,29522.328
2023-08-10,29429.591796875,29563.576
2023-08-11,29397.71484375,29622.139
2023-08-12,29415.96484375,29680.963
2023-08-13,29282.9140625,29730.447
2023-08-14,29408.443359375,29757.951
2023-08-15,29170.34765625,29768.947
2023-08-16,28701.779296875,29754.496
2023-08-17,26664.55078125,29690.648
2023-08-18,26049.556640625,29466.236
2023-08-19,26096.205078125,29053.219
2023-08-20,26189.583984375,28507.38
2023-08-21,26124.140625,27915.078
2023-08-22,26031.65625,27350.453
2023-08-23,26431.640625,26864.146
2023-08-24,26162.373046875,26508.902
2023-08-25,26047.66796875,26283.518
2023-08-26,26008.462890625,26167.07
2023-08-27,26089.693359375,26132.635
2023-08-28,26106.150390625,26158.617
2023-08-29,27727.392578125,26223.342
2023-08-30,27297.265625,26396.07
2023-08-31,25931.47265625,26648.932
2023-09-01,25800.724609375,26864.646
2023-09-02,25868.798828125,26984.316
2023-09-03,25969.56640625,27000.34
2023-09-04,25812.416015625,26935.846
2023-09-05,25779.982421875,26811.994
2023-09-06,25753.236328125,26654.834
2023-09-07,26240.1953125,26488.582
2023-09-08,25905.654296875,26360.094
2023-09-09,25895.677734375,26268.484
2023-09-10,25832.2265625,26210.15
2023-09-11,25162.654296875,26175.836
2023-09-12,25833.34375,26121.912
2023-09-13,26228.32421875,26074.494
2023-09-14,26539.673828125,26066.447
2023-09-15,26608.693359375,26120.941
2023-09-16,26568.28125,26235.562
2023-09-17,26534.1875,26388.363
2023-09-18,26754.28125,26551.955
2023-09-19,27211.1171875,26715.857
2023-09-20,27132.0078125,26891.82
2023-09-21,26567.6328125,27067.693
2023-09-22,26579.568359375,27197.47
2023-09-23,26579.390625,27265.861
2023-09-24,26256.826171875,27275.367
2023-09-25,26298.48046875,27220.994
2023-09-26,26217.25,27119.87
2023-09-27,26352.716796875,26989.732
2023-09-28,27021.546875,26858.617
2023-09-29,26911.720703125,26782.049
2023-09-30,26967.916015625,26769.041
2023-10-01,27983.75,26814.248
2023-10-02,27530.78515625,26957.22
2023-10-03,27429.978515625,27159.705
2023-10-04,27799.39453125,27377.422
2023-10-05,27415.912109375,27597.514
2023-10-06,27946.59765625,27779.854
2023-10-07,27968.83984375,27936.547
2023-10-08,27935.08984375,28069.797
2023-10-09,27583.677734375,28176.342
2023-10-10,27391.01953125,28234.59
2023-10-11,26873.3203125,28232.088
2023-10-12,26756.798828125,28147.633
2023-10-13,26862.375,27988.83
2023-10-14,26861.70703125,27789.229
2023-10-15,27159.65234375,27582.084
2023-10-16,28519.466796875,27410.732
2023-10-17,28415.748046875,27370.451
2023-10-18,28328.341796875,27468.53
2023-10-19,28719.806640625,27669.414
2023-10-20,29682.94921875,27947.729
2023-10-21,29918.412109375,28315.676
2023-10-22,29993.896484375,28751.33
2023-10-23,33086.234375,29211.014
2023-10-24,33901.52734375,29828.133
2023-10-25,34502.8203125,30633.885
2023-10-26,34156.6484375,31590.248
2023-10-27,33909.80078125,32567.412
2023-10-28,34089.57421875,33431.023
2023-10-29,34538.48046875,34108.336
2023-10-30,34502.36328125,34596.14
2023-10-31,34667.78125,34900.688
2023-11-01,35437.25390625,35056.35
2023-11-02,34938.2421875,35147.492
2023-11-03,34732.32421875,35181.312
2023-11-04,35082.1953125,35159.33
2023-11-05,35049.35546875,35117.758
2023-11-06,35037.37109375,35074.484
2023-11-07,35443.5625,35039.586
2023-11-08,35655.27734375,35043.816
2023-11-09,36693.125,35103.715
2023-11-10,37313.96875,35276.812
2023-11-11,37138.05078125,35588.688
2023-11-12,37054.51953125,35987.598
2023-11-13,36502.35546875,36404.17
2023-11-14,35537.640625,36744.543
2023-11-15,37880.58203125,36906.27
2023-11-16,36154.76953125,37035.137
2023-11-17,36596.68359375,37066.965
2023-11-18,36585.703125,37032.637
2023-11-19,37386.546875,36957.96
2023-11-20,37476.95703125,36918.71
2023-11-21,35813.8125,36942.25
2023-11-22,37432.33984375,36915.42
2023-11-23,37289.62109375,36917.355
2023-11-24,37720.28125,36956.824
2023-11-25,37796.79296875,37056.164
2023-11-26,37479.12109375,37208.203
2023-11-27,37254.16796875,37367.637
2023-11-28,37831.0859375,37490.953
2023-11-29,37858.4921875,37599.816
2023-11-30,37712.74609375,37698.65
2023-12-01,38688.75,37775.71
2023-12-02,39476.33203125,37891.336
2023-12-03,39978.390625,38101.773
2023-12-04,41980.09765625,38425.41
2023-12-05,44080.6484375,38957.406
2023-12-06,43746.4453125,39792.293
2023-12-07,43292.6640625,40811.504
2023-12-08,44166.6015625,41822.785
2023-12-09,43725.984375,42743.85
2023-12-10,43779.69921875,43459.336
2023-12-11,41243.83203125,43927.043
2023-12-12,41450.22265625,43970.7
2023-12-13,42890.7421875,43650.242
2023-12-14,43023.97265625,43194.797
2023-12-15,41929.7578125,42754.95
2023-12-16,42240.1171875,42337.81
2023-12-17,41364.6640625,41996.7
2023-12-18,42623.5390625,41694.957
2023-12-19,42270.52734375,41523.312
2023-12-20,43652.25,41469.58
2023-12-21,43869.15234375,41607.67
2023-12-22,43997.90234375,41924.39
2023-12-23,43739.54296875,42362.773
2023-12-24,43016.1171875,42824.11
2023-12-25,43613.140625,43182.18
2023-12-26,42520.40234375,43434.355
2023-12-27,43442.85546875,43504.734
2023-12-28,42627.85546875,43474.254
2023-12-29,42099.40234375,43335.223
2023-12-30,42156.90234375,43086.516
2023-12-31,42265.1875,42776.094
