Date,Actual Price,Predicted Price
2023-05-28,28085.646484375,27174.934
2023-05-29,27745.884765625,27210.861
2023-05-30,27702.349609375,27315.88
2023-05-31,27219.658203125,27463.902
2023-06-01,26819.97265625,27602.154
2023-06-02,27249.58984375,27684.805
2023-06-03,27075.12890625,27725.377
2023-06-04,27119.06640625,27725.738
2023-06-05,25760.09765625,27697.945
2023-06-06,27238.783203125,27582.19
2023-06-07,26345.998046875,27460.963
2023-06-08,26508.216796875,27322.938
2023-06-09,26480.375,27184.924
2023-06-10,25851.240234375,27058.393
2023-06-11,25940.16796875,26918.887
2023-06-12,25902.5,26772.684
2023-06-13,25918.728515625,26628.775
2023-06-14,25124.67578125,26498.342
2023-06-15,25576.39453125,26348.31
2023-06-16,26327.462890625,26202.46
2023-06-17,26510.67578125,26114.236
2023-06-18,26336.212890625,26104.914
2023-06-19,26851.029296875,26157.355
2023-06-20,28327.48828125,26276.434
2023-06-21,30027.296875,26520.746
2023-06-22,29912.28125,26962.996
2023-06-23,30695.46875,27558.992
2023-06-24,30548.6953125,28271.715
2023-06-25,30480.26171875,29014.66
2023-06-26,30271.130859375,29704.73
2023-06-27,30688.1640625,30272.691
2023-06-28,30086.24609375,30711.951
2023-06-29,30445.3515625,30989.469
2023-06-30,30477.251953125,31135.01
2023-07-01,30590.078125,31181.424
2023-07-02,30620.76953125,31166.443
2023-07-03,31156.439453125,31119.799
2023-07-04,30777.58203125,31091.85
2023-07-05,30514.166015625,31076.586
2023-07-06,29909.337890625,31056.463
2023-07-07,30342.265625,30994.328
2023-07-08,30292.541015625,30914.666
2023-07-09,30171.234375,30831.283
2023-07-10,30414.470703125,30748.791
2023-07-11,30620.951171875,30687.502
2023-07-12,30391.646484375,30665.111
2023-07-13,31476.048828125,30668.45
2023-07-14,30334.068359375,30748.104
2023-07-15,30295.806640625,30836.543
2023-07-16,30249.1328125,30902.912
2023-07-17,30145.888671875,30934.264
2023-07-18,29856.5625,30926.219
2023-07-19,29913.923828125,30870.555
2023-07-20,29792.015625,30781.527
2023-07-21,29908.744140625,30669.621
2023-07-22,29771.802734375,30556.44
2023-07-23,30084.5390625,30448.54
2023-07-24,29176.916015625,30370.436
2023-07-25,29227.390625,30278.414
2023-07-26,29354.97265625,30168.855
2023-07-27,29210.689453125,30056.564
2023-07-28,29319.24609375,29945.455
2023-07-29,29356.91796875,29848.9
2023-07-30,29275.30859375,29775.68
2023-07-31,29230.111328125,29723.385
2023-08-01,29675.732421875,29687.053
2023-08-02,29151.958984375,29687.61
2023-08-03,29178.6796875,29695.312
2023-08-04,29074.091796875,29699.652
2023-08-05,29042.126953125,29691.135
2023-08-06,29041.85546875,29667.84
2023-08-07,29180.578125,29633.375
2023-08-08,29765.4921875,29600.807
2023-08-09,29561.494140625,29607.852
2023-08-10,29429.591796875,29647.412
2023-08-11,29397.71484375,29700.973
2023-08-12,29415.96484375,29754.012
2023-08-13,29282.9140625,29799.234
2023-08-14,29408.443359375,29825.727
2023-08-15,29170.34765625,29839.14
2023-08-16,28701.779296875,29830.344
2023-08-17,26664.55078125,29776.123
2023-08-18,26049.556640625,29571.191
2023-08-19,26096.205078125,29191.932
2023-08-20,26189.583984375,28690.895
2023-08-21,26124.140625,28144.62
2023-08-22,26031.65625,27615.918
2023-08-23,26431.640625,27146.945
2023-08-24,26162.373046875,26785.41
2023-08-25,26047.66796875,26530.285
2023-08-26,26008.462890625,26366.064
2023-08-27,26089.693359375,26273.877
2023-08-28,26106.150390625,26240.066
2023-08-29,27727.392578125,26249.441
2023-08-30,27297.265625,26371.139
2023-08-31,25931.47265625,26576.979
2023-09-01,25800.724609375,26756.719
2023-09-02,25868.798828125,26859.547
2023-09-03,25969.56640625,26880.428
2023-09-04,25812.416015625,26838.76
2023-09-05,25779.982421875,26748.842
2023-09-06,25753.236328125,26629.33
2023-09-07,26240.1953125,26497.973
2023-09-08,25905.654296875,26395.633
2023-09-09,25895.677734375,26318.441
2023-09-10,25832.2265625,26263.31
2023-09-11,25162.654296875,26223.549
2023-09-12,25833.34375,26160.549
2023-09-13,26228.32421875,26103.268
2023-09-14,26539.673828125,26083.68
2023-09-15,26608.693359375,26122.818
2023-09-16,26568.28125,26217.666
2023-09-17,26534.1875,26348.326
2023-09-18,26754.28125,26491.178
2023-09-19,27211.1171875,26638.865
2023-09-20,27132.0078125,26803.709
2023-09-21,26567.6328125,26973.518
2023-09-22,26579.568359375,27104.285
2023-09-23,26579.390625,27182.428
2023-09-24,26256.826171875,27209.861
2023-09-25,26298.48046875,27179.807
2023-09-26,26217.25,27106.342
2023-09-27,26352.716796875,27003.49
2023-09-28,27021.546875,26895.346
2023-09-29,26911.720703125,26832.463
2023-09-30,26967.916015625,26820.955
2023-10-01,27983.75,26856.209
2023-10-02,27530.78515625,26978.273
2023-10-03,27429.978515625,27152.291
2023-10-04,27799.39453125,27340.664
2023-10-05,27415.912109375,27536.078
2023-10-06,27946.59765625,27703.08
2023-10-07,27968.83984375,27854.873
2023-10-08,27935.08984375,27992.137
2023-10-09,27583.677734375,28109.516
2023-10-10,27391.01953125,28184.443
2023-10-11,26873.3203125,28204.004
2023-10-12,26756.798828125,28146.926
2023-10-13,26862.375,28019.502
2023-10-14,26861.70703125,27851.582
2023-10-15,27159.65234375,27671.58
2023-10-16,28519.466796875,27517.879
2023-10-17,28415.748046875,27478.71
2023-10-18,28328.341796875,27557.95
2023-10-19,28719.806640625,27723.896
2023-10-20,29682.94921875,27958.621
2023-10-21,29918.412109375,28279.861
2023-10-22,29993.896484375,28670.55
2023-10-23,33086.234375,29092.879
2023-10-24,33901.52734375,29675.271
2023-10-25,34502.8203125,30442.49
2023-10-26,34156.6484375,31357.184
2023-10-27,33909.80078125,32301.29
2023-10-28,34089.57421875,33156.586
2023-10-29,34538.48046875,33860.535
2023-10-30,34502.36328125,34409.05
2023-10-31,34667.78125,34800.33
2023-11-01,35437.25390625,35056.402
2023-11-02,34938.2421875,35245.934
2023-11-03,34732.32421875,35365.938
2023-11-04,35082.1953125,35413.562
2023-11-05,35049.35546875,35422.465
2023-11-06,35037.37109375,35410.125
2023-11-07,35443.5625,35388.297
2023-11-08,35655.27734375,35389.312
2023-11-09,36693.125,35431.85
2023-11-10,37313.96875,35573.227
2023-11-11,37138.05078125,35839.633
2023-11-12,37054.51953125,36186.43
2023-11-13,36502.35546875,36555.58
2023-11-14,35537.640625,36866.29
2023-11-15,37880.58203125,37027.723
2023-11-16,36154.76953125,37176.715
2023-11-17,36596.68359375,37244.188
2023-11-18,36585.703125,37253.574
2023-11-19,37386.546875,37223.273
2023-11-20,37476.95703125,37219.344
2023-11-21,35813.8125,37262.965
2023-11-22,37432.33984375,37247.89
2023-11-23,37289.62109375,37253.54
2023-11-24,37720.28125,37288.934
2023-11-25,37796.79296875,37376.105
2023-11-26,37479.12109375,37509.793
2023-11-27,37254.16796875,37650.406
2023-11-28,37831.0859375,37761.168
2023-11-29,37858.4921875,37864.957
2023-11-30,37712.74609375,37965.09
2023-12-01,38688.75,38048.957
2023-12-02,39476.33203125,38171.25
2023-12-03,39978.390625,38381.133
2023-12-04,41980.09765625,38693.23
2023-12-05,44080.6484375,39195.94
2023-12-06,43746.4453125,39976.574
2023-12-07,43292.6640625,40928.395
2023-12-08,44166.6015625,41885.47
2023-12-09,43725.984375,42784.344
2023-12-10,43779.69921875,43523.094
2023-12-11,41243.83203125,44059.75
2023-12-12,41450.22265625,44221.633
2023-12-13,42890.7421875,44052.418
2023-12-14,43023.97265625,43747.363
2023-12-15,41929.7578125,43426.63
2023-12-16,42240.1171875,43085.0
2023-12-17,41364.6640625,42772.332
2023-12-18,42623.5390625,42461.03
2023-12-19,42270.52734375,42246.164
2023-12-20,43652.25,42125.086
2023-12-21,43869.15234375,42175.805
2023-12-22,43997.90234375,42393.547
2023-12-23,43739.54296875,42734.46
2023-12-24,43016.1171875,43116.664
2023-12-25,43613.140625,43431.207
2023-12-26,42520.40234375,43678.195
2023-12-27,43442.85546875,43782.55
2023-12-28,42627.85546875,43810.754
2023-12-29,42099.40234375,43743.594
2023-12-30,42156.90234375,43570.35
2023-12-31,42265.1875,43328.62
